FIRE_NAME,DISCOVERY_DOY,DISCOVERY_DATE,FIRE_YEAR,STAT_CAUSE_DESCR,FIRE_SIZE,LATITUDE,LONGITUDE,STATE,CONT_DOY,CONT_DATE
ASH CREEK,177,2456103.5,2012,Lightning,249562,45.66972,-106.46917,MT,209,2456135.5
FRAISER,218,2456144.5,2012,Lightning,12091,39.905,-116.255,NV,241,2456167.5
GILBERT,218,2456144.5,2012,Lightning,31503,39.6542,-117.4431,NV,241,2456167.5
CAIN,222,2456148.5,2012,Lightning,7403,40.0519,-117.5031,NV,241,2456167.5
WALL,137,2456063.5,2012,Miscellaneous,17200,39.8889,-117.5567,NV,142,2456068.5
TRE,143,2456069.5,2012,Debris Burning,7153,38.7597,-119.5242,NV,154,2456080.5
20 MILE,194,2456120.5,2012,Lightning,13149.2,41.4558,-114.4117,NV,196,2456122.5
WILLOW,218,2456144.5,2012,Lightning,42780,41.3036,-116.5139,NV,230,2456156.5
LIME,221,2456147.5,2012,Lightning,7589.5,41.5564,-116.2094,NV,229,2456155.5
HOMER,221,2456147.5,2012,Lightning,9560,41.8008,-116.1667,NV,234,2456160.5
MUSTANG,223,2456149.5,2012,Lightning,19323,41.9714,-115.7361,NV,230,2456156.5
GREGERSON,205,2456131.5,2012,Lightning,7300,37.2919,-114.8114,NV,213,2456139.5
BASIN,214,2456140.5,2012,Lightning,6057,37.5503,-114.3375,NV,218,2456144.5
DEL,217,2456143.5,2012,Lightning,23680,37.1917,-114.9092,NV,224,2456150.5
WHITE ROCK,153,2456079.5,2012,Lightning,6270,38.0947,-114.1011,NV,162,2456088.5
EGAN,182,2456108.5,2012,Equipment Use,7238,38.7214,-114.9997,NV,190,2456116.5
HOLLOWAY,218,2456144.5,2012,Lightning,461047,41.9733,-118.365,OR,244,2456170.5
BUCKSKIN,226,2456152.5,2012,Powerline,10720.6,41.79253,-117.73828,NV,228,2456154.5
HANSON,223,2456149.5,2012,Lightning,12469,41.5,-117.6164,NV,240,2456166.5
LONG CANYON,223,2456149.5,2012,Lightning,36847,41.9011,-117.8497,NV,227,2456153.5
COYOTE POINT,232,2456158.5,2012,Lightning,5458.1,41.5975,-118.2431,NV,233,2456159.5
INDIAN ROAD,66,2455992.5,2012,Miscellaneous,7722,35.8939,-96.1922,OK,67,2455993.5
MCNAC,215,2456141.5,2012,Smoking,58501,35.9567,-96.4392,OK,231,2456157.5
CUSHING,217,2456143.5,2012,Miscellaneous,6580,35.9333,-96.6733,OK,221,2456147.5
NOBLE,216,2456142.5,2012,Miscellaneous,8954,35.2108,-97.1978,OK,230,2456156.5
MILLER HOMESTEAD,190,2456116.5,2012,Lightning,160801,42.8186,-119.175,OR,321,2456247.5
LAVA,205,2456131.5,2012,Lightning,21546,43.4892,-120.7569,OR,269,2456195.5
233,196,2456122.5,2012,Lightning,8309,44.903,-120.9586,OR,210,2456136.5
BUCK CREEK 0280,200,2456126.5,2012,Lightning,5557,43.817792,-119.902086,OR,210,2456136.5
LONG DRAW,190,2456116.5,2012,Lightning,558198.3,42.391894,-117.893687,OR,212,2456138.5
BONITA,191,2456117.5,2012,Lightning,8304,44.1775,-117.8472,OR,199,2456125.5
IRON,191,2456117.5,2012,Lightning,9384,44.086694,-117.806384,OR,199,2456125.5
TEN MILE,223,2456149.5,2012,Lightning,10056,42.07399,-117.654887,OR,236,2456162.5
DANNER LOOP 2,241,2456167.5,2012,Equipment Use,19448.8,43.011794,-117.195384,OR,248,2456174.5
SARDINE,232,2456158.5,2012,Lightning,6070,44.723697,-117.514184,OR,234,2456160.5
BLUE MTN,114,2456040.5,2012,Lightning,5721,42.22049,-117.86079,OR,116,2456042.5
WATER FALLS#2,219,2456145.5,2012,Lightning,12246,44.7331,-121.7308,OR,288,2456214.5
WICK,115,2456041.5,2012,Lightning,7665,43.2861,-102.9853,SD,117,2456043.5
WELLNITZ,244,2456170.5,2012,Lightning,28800,43,-102.6903,NE,249,2456175.5
LONG HORN COMPLEX,209,2456135.5,2012,Lightning,43639,43.200553,-100.972733,SD,210,2456136.5
CROOKSTON,291,2456217.5,2012,Powerline,14453,43.059847,-100.972106,SD,293,2456219.5
6 MILE,196,2456122.5,2012,Lightning,12998,27.3672,-97.3564,TX,197,2456123.5
BABOON,194,2456120.5,2012,Lightning,19778.5,38.1239,-113.0097,UT,217,2456143.5
GREASE,174,2456100.5,2012,Arson,15898,39.353297,-112.494203,UT,179,2456105.5
WOOD HOLLOW,175,2456101.5,2012,Powerline,47387,39.6065,-111.5849,UT,188,2456114.5
CLAY SPRINGS,179,2456105.5,2012,Arson,107847,39.3231,-112.3881,UT,227,2456153.5
DALLAS CANYON,209,2456135.5,2012,Lightning,43660,40.5497,-112.955,UT,219,2456145.5
PINYON,218,2456144.5,2012,Lightning,5766,40.433,-111.933,UT,227,2456153.5
FAUST,218,2456144.5,2012,Lightning,22045,40.18875,-112.55292,UT,227,2456153.5
DUMP,173,2456099.5,2012,Miscellaneous,5507,40.3306,-111.943297,UT,179,2456105.5
SHIVWITS,225,2456151.5,2012,Lightning,5032,37.18361,-113.825,UT,234,2456160.5
CHURCH CAMP,176,2456102.5,2012,Lightning,7221,39.8653,-110.6936,UT,198,2456124.5
WOLF DEN,181,2456107.5,2012,Lightning,20049,39.7747,-109.2197,UT,219,2456145.5
BUFFALO LAKE ROAD,227,2456153.5,2012,Lightning,11299,48.0214,-118.905,WA,237,2456163.5
ST MARYS MISSION ROA,276,2456202.5,2012,Miscellaneous,16853,48.38544,-119.4415,WA,303,2456229.5
ANTOINE 2,218,2456144.5,2012,Missing/Undefined,6837,47.930194,-119.909188,WA,228,2456154.5
BARKER CANYON,252,2456178.5,2012,Lightning,17049,47.912394,-119.115586,WA,262,2456188.5
APACHE PASS,253,2456179.5,2012,Lightning,23324,47.515197,-118.602983,WA,259,2456185.5
BORDER,265,2456191.5,2012,Lightning,5779,44.99911,-106.13225,WY,274,2456200.5
CATO,177,2456103.5,2012,Lightning,27677,44.44,-106.4675,WY,185,2456111.5
SAWMILL,196,2456122.5,2012,Arson,14140,42.3961,-104.86,WY,204,2456130.5
LITTLE BOXELDER,223,2456149.5,2012,Lightning,5882,42.7459,-105.659897,WY,283,2456209.5
SHEEPHERDER HILL,253,2456179.5,2012,Missing/Undefined,15556,42.71147,-106.31263,WY,275,2456201.5
OIL CREEK,181,2456107.5,2012,Powerline,61416,43.9148,-104.2844,WY,283,2456209.5
FERRIS,209,2456135.5,2012,Lightning,8796,42.2594,-107.1967,WY,237,2456163.5
WF HOLIDAY 1 & 2,2,2455928.5,2012,Missing/Undefined,14169.9,29.66472222,-94.22694444,TX,3,2455929.5
WELLS,213,2456139.5,2012,Lightning,9468,47.51873,-107.8883,MT,225,2456151.5
WF FROZEN ;POINT,310,2456236.5,2012,Lightning,5021,29.55694444,-94.48055556,TX,312,2456238.5
BEAR CREEK #4,175,2456101.5,2012,Lightning,8522,64.109361,-149.387305,AK,213,2456139.5
POWER LINE,185,2456111.5,2012,Lightning,5265.5,45.9773,-106.9093,MT,194,2456120.5
TURNER TATANKA,215,2456141.5,2012,Lightning,19000,41.67086,-102.1619,NE,217,2456143.5
KEITH COUNTY COMPLEX,215,2456141.5,2012,Lightning,60000,41.31482,-101.9274,NE,216,2456142.5
FAIRFIELD CREEK,202,2456128.5,2012,Lightning,66745,42.77426,-100.0621,NE,210,2456136.5
WENTWORTH,205,2456131.5,2012,Lightning,6380,42.773,-99.595,NE,211,2456137.5
CINCO DE MAYO ( 06),126,2456052.5,2012,Equipment Use,10658,26.3323,-80.6402,FL,130,2456056.5
WEST HOLEY LANDS (50),135,2456061.5,2012,Lightning,8100,26.4139,-80.8064,FL,137,2456063.5
ALLEY 37 NORTH ( 06 ),190,2456116.5,2012,Lightning,5100,26.2005,-80.6627,FL,193,2456119.5
DUCK LAKE TRAIL,144,2456070.5,2012,Lightning,21069,46.5335,-85.42364,MI,144,2456070.5
GOSHEN RANGE,223,2456149.5,2012,Lightning,5000,42.557033,-104.3546,WY,224,2456150.5
BANNER 4,145,2456071.5,2012,Missing/Undefined,5132,33.083889,-116.573333,CA,,
DONNY BROOK FIRE,96,2456022.5,2012,Railroad,6070,48.505417,-101.873883,ND,,
SPRING MOUNTAIN,112,2456038.5,2012,Lightning,10576,30.683611,-104.301389,TX,121,2456047.5
LIVERMORE RANCH  FIRE,115,2456041.5,2012,Lightning,13541,30.60133333,-104.2066667,TX,127,2456053.5
HEARTSTRONG,78,2456004.5,2012,Missing/Undefined,24000,40.016667,-102.455556,CO,80,2456006.5
LAST CHANCE,177,2456103.5,2012,Missing/Undefined,45000,39.740833,-103.591667,CO,178,2456104.5
WHITEWATER-BALDY,137,2456063.5,2012,Lightning,297845,33.344722,-108.710278,NM,213,2456139.5
NINNEKAH,216,2456142.5,2012,Missing/Undefined,6500,34.889167,-97.894444,OK,,
CRANE ROAD,214,2456140.5,2012,Missing/Undefined,12500,48.060278,-119.851389,WA,,
KDOT,65,2455991.5,2012,Missing/Undefined,8000,39.379444,-99.742778,KS,124,2456050.5
SKIDDY WEST ROAD,235,2456161.5,2012,Missing/Undefined,8000,38.885,-96.849722,KS,235,2456161.5
GLENCOE,217,2456143.5,2012,Missing/Undefined,6887,36.158889,-96.940556,OK,,
TAYLOR BRIDGE,226,2456152.5,2012,Missing/Undefined,23500,47.165278,-120.816389,WA,,
NORTH MINNIE,274,2456200.5,2012,Missing/Undefined,25396,48.359167,-95.282222,MN,,
CALFEX COMPLEX,340,2456266.5,2012,Missing/Undefined,6278,39.196667,-96.84,KS,,
HENRIETTA FIRE,76,2450158.5,1996,Missing/Undefined,13702,33.64939727,-98.1608162,TX,,
POOLVILLE FIRE,76,2450158.5,1996,Missing/Undefined,12201,33.00547292,-97.85518046,TX,,
THROCKMORTON,286,2450734.5,1997,Missing/Undefined,10388,33.11556919,-99.3647989,TX,,
CR 222 FIRE,209,2452118.5,2001,Missing/Undefined,20263,33.23856085,-99.39482585,TX,,
MENARD FIRE,227,2449214.5,1993,Missing/Undefined,10106,30.96692087,-99.97448372,TX,,
FM 767 FIRE,305,2451483.5,1999,Missing/Undefined,8927,35.63279873,-102.8634894,TX,,
HIGHWAY 70 FIRE,58,2450140.5,1996,Missing/Undefined,10771,35.94509183,-100.77776,TX,,
CANADIAN FIRE,85,2450533.5,1997,Missing/Undefined,9572,35.8389703,-100.3982177,TX,,
CIBLO CREEK FIRE,150,2450963.5,1998,Missing/Undefined,55375,29.93898071,-104.4110154,TX,,
TRIANGLE FIRE,83,2450165.5,1996,Missing/Undefined,26294,34.07899722,-99.9361514,TX,,
BUCKLE L FIRE,83,2450165.5,1996,Missing/Undefined,20354,34.29589153,-100.1333477,TX,,
NORTH MEMPHIS,116,2450198.5,1996,Missing/Undefined,13166,34.8311658,-100.5230923,TX,,
O'REAR COMPLEX FIRE,198,2452107.5,2001,Missing/Undefined,12368,34.78451676,-100.4504743,TX,,
CR 359 FIRE,48,2449765.5,1995,Missing/Undefined,9410,34.23617026,-100.202299,TX,,
PADUCAH FIRE,184,2450997.5,1998,Missing/Undefined,12651,34.13048674,-100.5076781,TX,,
WILLIAM'S RANCH FIRE,292,2451470.5,1999,Missing/Undefined,6213,31.10695053,-98.79565001,TX,,
KING COUNTY FIRE,93,2449445.5,1994,Missing/Undefined,15312,33.71352598,-100.0480935,TX,,
DONAHOE FIRE,152,2449139.5,1993,Missing/Undefined,14016,30.77908398,-104.2865874,TX,,
MCIVOR FIRE,152,2449139.5,1993,Missing/Undefined,15380,30.67929247,-104.1842771,TX,,
SHAFTER FIRE,168,2449155.5,1993,Missing/Undefined,12691,29.81887419,-104.2504914,TX,,
SAN SABA FIRE,227,2449214.5,1993,Missing/Undefined,12892,31.10262831,-98.94747233,TX,,
FRYING PAN FIRE,104,2455665.5,2011,Missing/Undefined,106027,32.23739634,-102.9173364,TX,,
LITTLE QUEENS,229,2456521.5,2013,Miscellaneous,23406,43.88666667,-115.1794444,ID,322,2456614.5
WEST FORK 2,230,2456522.5,2013,Lightning,6000,46.74666667,-114.3519444,MT,268,2456560.5
AMERICAN,222,2456514.5,2013,Miscellaneous,27440,39.11888889,-120.6461111,CA,281,2456573.5
CALIFORNIA POINT,199,2456491.5,2013,Lightning,7294,46.32944444,-114.9855556,ID,201,2456493.5
EUREKA,224,2456516.5,2013,Lightning,6768,44.80777778,-111.9138889,MT,290,2456582.5
DOCE,169,2456461.5,2013,Miscellaneous,6767,34.59972222,-112.5994444,AZ,192,2456484.5
PANTHER,121,2456413.5,2013,Debris Burning,6965,40.18805556,-121.6019444,CA,129,2456421.5
ASPEN,203,2456495.5,2013,Lightning,22992,37.27861111,-119.3180556,CA,251,2456543.5
PAPOOSE,189,2456481.5,2013,Lightning,9493,45.20055556,-114.7416667,ID,277,2456569.5
WEST MULLAN,195,2456487.5,2013,Miscellaneous,6282,47.21444444,-114.9425,MT,240,2456532.5
JAROSO,161,2456453.5,2013,Lightning,11149,35.91138889,-105.7275,NM,249,2456541.5
CORRAL,222,2456514.5,2013,Lightning,12531,41.03527778,-123.4880556,CA,275,2456567.5
POWERHOUSE,150,2456442.5,2013,Miscellaneous,30274,34.59222222,-118.4552778,CA,150,2456442.5
VILLAGE,220,2456512.5,2013,Lightning,129730,43.33972222,-115.4997222,ID,221,2456513.5
GOLD PAN,197,2456489.5,2013,Lightning,41763,45.65055556,-114.7833333,ID,281,2456573.5
TRES LAGUNAS,150,2456442.5,2013,Miscellaneous,10219,35.71583333,-105.6830556,NM,186,2456478.5
HARDLUCK,201,2456493.5,2013,Lightning,24515,43.96888889,-109.7258333,WY,259,2456551.5
EMIGRANT,202,2456494.5,2013,Lightning,10850,45.25722222,-110.7305556,MT,261,2456553.5
BOULDER,212,2456504.5,2013,Miscellaneous,12365,41.31027778,-123.2044444,CA,274,2456566.5
THOMPSON RIDGE,151,2456443.5,2013,Miscellaneous,23938,35.8925,-106.62,NM,182,2456474.5
SILVER,158,2456450.5,2013,Lightning,234000,32.88888889,-107.8097222,NM,,
RIDGE,197,2456489.5,2013,Lightning,5315,44.23611111,-115.4011111,ID,262,2456554.5
RED SHALE,199,2456491.5,2013,Lightning,12379,47.80388889,-113.0091667,MT,269,2456561.5
SOLDIER BASIN,137,2456429.5,2013,Campfire,10775,31.42472222,-110.755,AZ,148,2456440.5
DAMNATION,224,2456516.5,2013,Lightning,8246,47.675,-113.3330556,MT,309,2456601.5
THUNDER CITY,200,2456492.5,2013,Lightning,13263,44.97888889,-115.2580556,ID,274,2456566.5
DEER,235,2456527.5,2013,Miscellaneous,11429,40.03305556,-121.8755556,CA,241,2456533.5
BUTLER,212,2456504.5,2013,Arson,22445,41.3275,-123.3791667,CA,303,2456595.5
HELLS CANYON,241,2456533.5,2013,Lightning,9062,44.50138889,-117.1772222,ID,257,2456549.5
KELLEY,236,2456528.5,2013,Lightning,17349,43.56083333,-115.1105556,ID,282,2456574.5
LAKE,226,2456518.5,2013,Lightning,5500,45.62722222,-115.0663889,ID,289,2456581.5
PAPOOSE,170,2456462.5,2013,Lightning,49628,37.68333333,-107.1666667,CO,304,2456596.5
RAFT,241,2456533.5,2013,Lightning,20395,44.60416667,-117.0844444,ID,257,2456549.5
LODGEPOLE,201,2456493.5,2013,Lightning,22825,44.53333333,-114.45,ID,269,2456561.5
PAUTRE,93,2456385.5,2013,Miscellaneous,10679.7,45.88138889,-102.5430556,SD,97,2456389.5
CARPENTER 1,182,2456474.5,2013,Lightning,27883,36.20361111,-115.7016667,NV,322,2456614.5
WEST FORK,156,2456448.5,2013,Lightning,58570,37.4625,-106.9438889,CO,326,2456618.5
RIM,229,2456521.5,2013,Miscellaneous,255858,37.86055556,-120.0830556,CA,297,2456589.5
WHISKY,207,2456499.5,2013,Lightning,16195,42.86083333,-122.7883333,OR,269,2456561.5
SPRING PEAK,230,2456522.5,2013,Lightning,14230,38.26305556,-118.85,NV,261,2456553.5
MISSISSIPPI,150,2456442.5,2013,Missing/Undefined,67338,63.8931,-145.9931,AK,,
LIME HILLS,151,2456443.5,2013,Lightning,201808.2,61.45,-155.68,AK,239,2456531.5
MOORE CREEK,151,2456443.5,2013,Lightning,157747.3,62.53,-156.77,AK,239,2456531.5
KRISTIN CREEK,169,2456461.5,2013,Lightning,16746.8,61.03,-154.18,AK,204,2456496.5
STUART CREEK 2,170,2456462.5,2013,Arson,87154.4,64.68,-146.58,AK,,
SHAKTOOLIK RIVER,171,2456463.5,2013,Lightning,11699.5,64.1211,-160.2978,AK,213,2456505.5
DEAD FISH LAKE,175,2456467.5,2013,Lightning,6106.7,64.09783,-151.58717,AK,247,2456539.5
LITTLE MUD,175,2456467.5,2013,Lightning,25973.8,64.6161,-154.1692,AK,274,2456566.5
SANDLESS LAKE,176,2456468.5,2013,Lightning,62318.4,63.9889,-150.6322,AK,274,2456566.5
TOKLAT RIVER EAST,177,2456469.5,2013,Lightning,33279,63.6928,-150.1433,AK,247,2456539.5
BEAR CREEK,171,2456463.5,2013,Lightning,13179.8,63.6967,-159.5883,AK,203,2456495.5
OLD WOMAN RIVER,171,2456463.5,2013,Lightning,5121.8,63.7556,-159.7817,AK,177,2456469.5
NATION RIVER,171,2456463.5,2013,Lightning,11311.3,65.3978,-141.5389,AK,252,2456544.5
RAY RIVER 2,171,2456463.5,2013,Lightning,22835.7,66.0828,-150.8192,AK,274,2456566.5
PROSPECT CREEK,171,2456463.5,2013,Lightning,64078.4,66.8089,-150.9464,AK,274,2456566.5
SULATNA RIVER,172,2456464.5,2013,Lightning,48187.6,64.2664,-154.3161,AK,249,2456541.5
SIRUK CREEK,172,2456464.5,2013,Lightning,20362.7,66.7408,-153.65,AK,207,2456499.5
MOVING RIVER,173,2456465.5,2013,Lightning,34175.6,63.9081,-151.3675,AK,247,2456539.5
BEAVER LOG LAKES,173,2456465.5,2013,Lightning,64416.1,63.93867,-152.2025,AK,274,2456566.5
CHANDALAR,174,2456466.5,2013,Lightning,15528.3,67.0375,-147.3331,AK,247,2456539.5
DISCOVERY CREEK,182,2456474.5,2013,Lightning,13473.8,65.9669,-145.6775,AK,247,2456539.5
NORTH PORCUPINE,180,2456472.5,2013,Lightning,23355.5,67.1869,-142.0931,AK,252,2456544.5
CASTLE ROCKS,187,2456479.5,2013,Lightning,12934.4,63.467781,-152.101669,AK,247,2456539.5
BIRCH CREEK,184,2456476.5,2013,Lightning,24923.5,65.3778,-144.2944,AK,261,2456553.5
NIKUBUMA LAKE,170,2456462.5,2013,Lightning,12852.9,60.15,-155.5,AK,194,2456486.5
CHISANA RIVER,151,2456443.5,2013,Lightning,46637.5,62.51033,-141.414,AK,296,2456588.5
DEAN PEAK,180,2456472.5,2013,Lightning,5413,35.1194,-113.8617,AZ,203,2456495.5
FOURMILE,158,2456450.5,2013,Miscellaneous,14255,33.31631,-109.7965,AZ,175,2456467.5
CREEK,167,2456459.5,2013,Lightning,18076,33.35958,-109.83414,AZ,182,2456474.5
BEAVER,183,2456475.5,2013,Lightning,5803,35.9478,-113.8986,AZ,196,2456488.5
CHARIOT,187,2456479.5,2013,Miscellaneous,7056,32.966662,-116.45733,CA,196,2456488.5
MOUNTAIN,196,2456488.5,2013,Equipment Use,27531,33.70703,-116.72789,CA,329,2456621.5
SILVER,219,2456511.5,2013,Missing/Undefined,20292,33.85728,-116.90633,CA,233,2456525.5
CLOVER,252,2456544.5,2013,Miscellaneous,8056,40.4919,-122.4994,CA,258,2456550.5
SPRINGS,122,2456414.5,2013,Missing/Undefined,24238,34.200976,-118.969471,CA,137,2456429.5
EAST PEAK,170,2456462.5,2013,Lightning,13572,37.432225,-104.926517,CO,203,2456495.5
LAVA,224,2456516.5,2013,Lightning,7500,43.283,-118.8114,OR,236,2456528.5
HUCKABEE,88,2456380.5,2013,Arson,20300,26.091403,-81.281369,FL,99,2456391.5
MM111 HWY20,220,2456512.5,2013,Lightning,6828,43.265,-115.50985,ID,233,2456525.5
LONG TOM,220,2456512.5,2013,Lightning,9322,43.31949,-115.50116,ID,233,2456525.5
MUDD,220,2456512.5,2013,Lightning,135231,43.2657,-115.71631,ID,233,2456525.5
HORSE BUTTE 2,197,2456489.5,2013,Lightning,5681,42.3658,-115.2364,ID,201,2456493.5
STATE,220,2456512.5,2013,Lightning,9674,41.9753,-112.3694,UT,246,2456538.5
JIM BROWN,182,2456474.5,2013,Lightning,14404,43.0461,-114.0358,ID,186,2456478.5
BROWN BUTTE,202,2456494.5,2013,Miscellaneous,7300,42.9917,-114.2439,ID,204,2456496.5
FIR GROVE,209,2456501.5,2013,Lightning,7143,43.215,-114.6997,ID,213,2456505.5
BEAVER CREEK,219,2456511.5,2013,Lightning,111497,43.4608,-114.5617,ID,273,2456565.5
MCCAN,219,2456511.5,2013,Lightning,23389,43.4203,-114.8522,ID,246,2456538.5
SOUTHEAST RED BRIDGE,212,2456504.5,2013,Lightning,9499,42.7536,-114.3244,ID,216,2456508.5
RED ROCK,182,2456474.5,2013,Equipment Use,5369,39.917,-120.016,NV,190,2456482.5
BISON,185,2456477.5,2013,Lightning,24140,38.8778,-119.5606,NV,199,2456491.5
RED COW,229,2456521.5,2013,Lightning,16184.2,41.4092,-116.4353,NV,236,2456528.5
EIGHTMILE,182,2456474.5,2013,Lightning,6713,37.4656,-115.0508,NV,229,2456521.5
CRESCENT DUNES,182,2456474.5,2013,Lightning,36372,41.0889,-117.9917,NV,185,2456477.5
BIG WINDY,207,2456499.5,2013,Lightning,26725,42.6137,-123.7615,OR,,
DADS,207,2456499.5,2013,Lightning,15362,42.7321,-123.5151,OR,,
NORTH RABBIT,207,2456499.5,2013,Lightning,17524,42.8573,-123.5851,OR,273,2456565.5
CROWLEY CREEK,161,2456453.5,2013,Lightning,12935,43.3289,-117.9664,OR,167,2456459.5
STOCKADE,161,2456453.5,2013,Lightning,6614,43.285,-117.9822,OR,167,2456459.5
CROOKED CREEK,182,2456474.5,2013,Lightning,5067,42.7183,-117.7586,OR,186,2456478.5
OWYHEE,182,2456474.5,2013,Lightning,46444.6,43.6122,-117.1711,OR,189,2456481.5
GRASSY MOUNTAIN,219,2456511.5,2013,Lightning,15720,42.70792,-117.31489,OR,226,2456518.5
SHARON CREEK,219,2456511.5,2013,Lightning,10772,42.3961,-117.1331,OR,224,2456516.5
CEDAR MOUNTAIN,220,2456512.5,2013,Lightning,23948,43.2561,-117.6833,OR,231,2456523.5
SUNNY SIDE,201,2456493.5,2013,Arson,53000,44.8167,-121.2375,OR,221,2456513.5
ANTELOPE,179,2456471.5,2013,Lightning,5451,38.5872,-112.8464,UT,190,2456482.5
PATCH SPRINGS,222,2456514.5,2013,Lightning,31010,40.3413,-112.6699,UT,276,2456568.5
MM 28,205,2456497.5,2013,Miscellaneous,26093,45.99609,-120.65139,WA,269,2456561.5
ALUM,226,2456518.5,2013,Lightning,7299,44.5856,-110.5514,WY,276,2456568.5
BLUE LAKE,135,2456427.5,2013,Lightning,5000,41.70333333,-102.4391667,NE,135,2456427.5
LEONARD FIRE,247,2456539.5,2013,Lightning,6384,29.85,-93.50888889,LA,251,2456543.5
EXCELSIOR,178,2456470.5,2013,Lightning,6137,62.698016,-145.1851,AK,248,2456540.5
MOON LAKE,176,2456468.5,2013,Lightning,25500,63.428366,-143.6997,AK,267,2456559.5
BILLY CREEK,173,2456465.5,2013,Lightning,13383,63.852666,-143.726666,AK,267,2456559.5
DOESTOCK CREEK,150,2456442.5,2013,Lightning,29099.1,61.24975,-158.959222,AK,179,2456471.5
LADUE FORK,176,2456468.5,2013,Lightning,7966,63.404883,-141.52375,AK,267,2456559.5
BIG TIMBER CREEK,178,2456470.5,2013,Lightning,8617,63.765883,-141.69545,AK,267,2456559.5
CAN CREEK,209,2456501.5,2013,Lightning,6590.1,61.281333,-155.2345,AK,239,2456531.5
TETLIN JCT RIDGE,177,2456469.5,2013,Lightning,20749,63.28595,-142.445216,AK,287,2456579.5
SUMMIT,121,2456413.5,2013,Missing/Undefined,5912,33.94525,-116.876917,CA,125,2456417.5
COLOCKUM TARPS,208,2456500.5,2013,Miscellaneous,80053,47.2982,-120.1225,WA,275,2456567.5
MILEPOST 10,221,2456513.5,2013,Lightning,5541,47.3127,-120.165,WA,258,2456550.5
UNKNOWN,164,2456456.5,2013,Miscellaneous,16580,38.9872,-104.763,CO,170,2456462.5
GERMANN ROAD FIRE,134,2456426.5,2013,Equipment Use,7499.4,46.2802193,-91.6648668,WI,,
GREEN VALLEY FIRE,134,2456426.5,2013,Miscellaneous,7100,46.82980302,-95.18577304,MN,135,2456427.5
HOLEY LAND 1  (50),133,2456425.5,2013,Lightning,9200,26.3665,-80.7015,FL,137,2456429.5
COW CAMP,161,2456453.5,2013,Lightning,8500,42.11466,-105.22319,WY,171,2456463.5
YARNELL HILL,179,2456471.5,2013,Lightning,8877,34.2283,-112.7915,AZ,191,2456483.5
LITTLE SWALLOW,263,2456189.5,2012,Missing/Undefined,9500,47.590556,-102.674722,ND,,
JUSTICE BURG FIRE,93,2455654.5,2011,Missing/Undefined,6000,33.048611,-101.241111,TX,96,2455657.5
TURKEY SPRINGS FIRE,154,2455715.5,2011,Missing/Undefined,5150,36.833333,-98.966667,OK,165,2455726.5
ABRAMS,111,2455672.5,2011,Missing/Undefined,13424,32.292778,-106.4875,NM,,
CURVE,244,2452518.5,2002,Missing/Undefined,20857,34.267778,-117.835556,CA,,
SECO,171,2452810.5,2003,Lightning,5300,33.118333,-107.82,NM,,
HASKELL COUNTY,93,2455654.5,2011,Missing/Undefined,9600,37.333333,-101.166667,KS,,
COPPER BREAKS,264,2455825.5,2011,Missing/Undefined,8080,34.176389,-99.964444,TX,274,2455835.5
BRECKENRIDGE COMPLEX,253,2455814.5,2011,Lightning,25213,35.395278,-118.64,CA,260,2455821.5
HARVEST CA,277,2455838.5,2011,Missing/Undefined,7000,41.393889,-100.518056,NE,280,2455841.5
IMPACT COMPLEX,321,2456613.5,2013,Missing/Undefined,6500,39.140833,-96.773889,KS,321,2456613.5
DESMARAIS,158,2456450.5,2013,Missing/Undefined,10130,46.520556,-120.257222,WA,161,2456453.5
FT. LYONS,97,2455658.5,2011,Missing/Undefined,14000,38,-103,CO,105,2455666.5
LOW KEY,64,2456356.5,2013,Missing/Undefined,5100,30.450833,-86.819167,FL,,
GROUSE MOUNTAIN,219,2456511.5,2013,Lightning,12076,44.486944,-119.023056,OR,,
JOHN HANSEN LAKE,201,2452475.5,2002,Lightning,25752,64.05028,-151.3789,AK,268,2452542.5
SIOUX COUNTY COMPLEX,208,2453943.5,2006,Lightning,48800,42.741389,-103.790278,NE,,
